race_season,driver_id,driver_fullname,num_races,wins,top_5,top_10,finish_2_5,finish_6_10,lead_lap_finishes,total_laps_led,total_laps,avg_starting_position,avg_finishing_position,avg_diff_laps,avg_diff_time_sec,avg_diff_time_min,pct_laps_led,team_name,num_accidents,most_likely_dnf_cause
2023,4213,Josh Bilicki,10,0,0,0,0,0,5,1,1578,32.7,29.8,8.1,13654.3,227.57166666666666,0.0006337135614702154,Live Fast Motorsports,1,Accident
2023,4217,Harrison Burton,36,0,0,2,0,2,17,25,9300,25.305555555555557,24.666666666666668,10.444444444444445,9535.305555555555,158.92175925925923,0.002688172043010753,Wood Brothers Racing,2,DVP
2023,4224,Noah Gragson,21,0,0,0,0,0,4,2,5610,26.19047619047619,28.238095238095237,42.714285714285715,1820.6190476190477,30.343650793650795,0.00035650623885918,Legacy Motor Club,4,Accident
2023,4228,Chase Briscoe,36,0,4,8,4,4,24,184,9300,18.47222222222222,20.333333333333332,3.888888888888889,8225.75,137.09583333333333,0.01978494623655914,Stewart-Haas Racing,2,Accident
2023,4231,Todd Gilliland,36,0,0,4,0,4,17,0,9300,25.833333333333332,21.97222222222222,11.555555555555555,5670.666666666667,94.51111111111112,0.0,Front Row Motorsports,3,Accident
2023,4269,Riley Herbst,4,0,0,2,0,2,3,10,759,21.5,19.25,17.25,3970.75,66.17916666666666,0.013175230566534914,Front Row Motorsports,1,Accident
2023,4272,Zane Smith,8,0,0,1,0,1,4,3,2011,30.625,26.625,7.875,7696.125,128.26875,0.0014917951268025858,Front Row Motorsports,1,Accident
2023,4288,Conor Daly,2,0,0,0,0,0,0,0,287,34.5,32.5,32.5,0.0,0.0,0.0,TMT Racing,0,Transmission
2023,4301,Anthony Alfredo,2,0,0,0,0,0,0,0,800,32.5,34.0,7.0,0.0,0.0,0.0,Live Fast Motorsports,0,None
2023,4312,Chandler Smith,4,0,1,1,0,0,4,0,963,26.75,10.75,0.0,2729.25,45.4875,0.0,Kaulig Racing,0,None
2023,4326,Carson Hocevar,9,0,0,0,0,0,4,0,2912,23.77777777777778,24.555555555555557,37.888888888888886,4639.888888888889,77.33148148148148,0.0,Legacy Motor Club,3,Accident
2023,4368,Ty Gibbs,36,0,4,10,4,6,23,112,9300,13.972222222222221,18.38888888888889,11.944444444444445,7066.833333333333,117.78055555555555,0.012043010752688172,Joe Gibbs Racing,4,Accident
2023,4448,Mike Rockenfeller,3,0,0,0,0,0,2,0,281,28.0,24.0,0.3333333333333333,19129.666666666668,318.8277777777778,0.0,Legacy Motor Club,0,None
2023,4453,Jenson Button,3,0,0,0,0,0,2,0,235,21.0,22.333333333333332,0.3333333333333333,7106.666666666667,118.44444444444444,0.0,Rick Ware Racing,0,None
2023,4456,Jordan Taylor,1,0,0,0,0,0,1,0,75,4.0,24.0,0.0,14516.0,241.93333333333334,0.0,Hendrick Motorsports,0,None
2023,4469,Shane Van Gisbergen,2,1,1,2,0,1,2,10,160,5.5,5.5,0.0,12508.0,208.46666666666667,0.0625,Trackhouse Racing,0,None
2023,4473,Kamui Kobayashi,1,0,0,0,0,0,0,0,82,28.0,33.0,1.0,0.0,0.0,0.0,23XI Racing,0,None
2023,4474,Brodie Kostecki,1,0,0,0,0,0,1,0,82,11.0,22.0,0.0,0.0,0.0,0.0,Richard Childress Racing,0,None
2024,34,Justin Allgaier,1,0,0,0,0,0,1,0,249,10.0,13.0,0.0,8249.0,137.48333333333332,0.0,Hendrick Motorsports,0,None
2024,454,Kyle Busch,36,0,5,10,5,5,24,229,9744,16.916666666666668,18.305555555555557,9.027777777777779,7535.5,125.59166666666667,0.023501642036124794,Richard Childress Racing,4,Accident
2024,1361,Denny Hamlin,36,3,12,18,9,6,30,943,9744,11.75,13.88888888888889,7.111111111111111,7778.472222222223,129.64120370370372,0.09677750410509031,Joe Gibbs Racing,3,Accident
2024,1717,Jimmie Johnson,9,0,0,0,0,0,2,0,2406,28.333333333333332,30.555555555555557,19.22222222222222,3328.222222222222,55.47037037037037,0.0,Legacy Motor Club,2,Accident
2024,1816,Brad Keselowski,36,1,9,14,8,5,29,318,9744,18.833333333333332,15.61111111111111,6.972222222222222,11771.388888888889,196.1898148148148,0.03263546798029557,RFK Racing,3,Accident
2024,2674,David Ragan,1,0,0,0,0,0,1,2,200,40.0,20.0,0.0,108172.0,1802.8666666666666,0.01,RFK Racing,0,None
2024,3170,David Starr,1,0,0,0,0,0,0,0,415,37.0,37.0,104.0,0.0,0.0,0.0,Power Source,0,Steering
2024,3368,Martin Truex Jr,36,0,5,11,5,6,26,555,9744,12.444444444444445,17.38888888888889,15.222222222222221,12007.361111111111,200.1226851851852,0.056958128078817734,Joe Gibbs Racing,1,Engine
2024,3669,JJ Yeley,9,0,1,1,0,0,2,1,2183,33.44444444444444,29.88888888888889,43.333333333333336,451.44444444444446,7.524074074074075,0.0004580852038479157,NY Racing Team,1,Steering
2024,3773,Juan Pablo Montoya,1,0,0,0,0,0,1,0,92,34.0,32.0,0.0,0.0,0.0,0.0,23XI Racing,0,None
2024,3774,AJ Allmendinger,16,0,0,5,0,5,8,36,3713,21.0625,20.5,31.0,5843.0625,97.384375,0.009695663883652034,Kaulig Racing,3,Accident
2024,3832,Michael McDowell,36,0,2,7,2,5,18,256,9744,14.583333333333334,21.305555555555557,12.0,5425.138888888889,90.41898148148148,0.026272577996715927,Front Row Motorsports,4,Accident
2024,3859,Joey Logano,36,4,7,13,3,6,25,414,9744,12.027777777777779,17.11111111111111,8.583333333333334,8676.277777777777,144.6046296296296,0.042487684729064036,Team Penske,6,Accident
2024,3873,Austin Dillon,36,1,1,5,0,4,21,36,9744,19.38888888888889,22.555555555555557,11.666666666666666,7967.805555555556,132.79675925925926,0.003694581280788177,Richard Childress Racing,3,Accident
2024,3888,Ricky Stenhouse Jr,36,1,3,6,2,3,21,28,9744,25.694444444444443,22.055555555555557,7.777777777777778,10058.916666666666,167.6486111111111,0.0028735632183908046,JTG Daugherty Racing,7,Accident
2024,3973,BJ McLeod,8,0,1,1,0,0,4,7,1689,32.625,24.75,20.5,2232.375,37.20625,0.0041444641799881585,Live Fast Motorsports,0,Engine
2024,3984,Timmy Hill,2,0,0,0,0,0,0,0,435,37.0,35.5,45.5,0.0,0.0,0.0,Power Source,0,Steering
2024,3989,Chris Buescher,36,1,6,15,5,9,28,208,9744,18.52777777777778,14.305555555555555,8.61111111111111,8091.527777777777,134.85879629629628,0.021346469622331693,RFK Racing,2,Accident
2024,4001,Ross Chastain,36,1,6,14,5,8,29,311,9744,15.805555555555555,14.944444444444445,5.944444444444445,9427.611111111111,157.12685185185185,0.03191707717569787,Trackhouse Racing,4,Accident
2024,4004,Joey Gase,1,0,0,0,0,0,1,0,164,39.0,20.0,0.0,4159.0,69.31666666666666,0.0,NY Racing Team,0,None
2024,4013,Ty Dillon,7,0,0,0,0,0,4,0,2079,32.42857142857143,23.857142857142858,0.5714285714285714,6848.142857142857,114.13571428571429,0.0,Kaulig Racing,0,None
2024,4018,Jeb Burton,1,0,0,0,0,0,0,0,312,40.0,38.0,18.0,0.0,0.0,0.0,Team AmeriVet,0,None
2024,4023,Ryan Blaney,36,3,12,18,9,6,26,567,9744,13.222222222222221,15.222222222222221,23.166666666666668,5851.638888888889,97.52731481481482,0.05818965517241379,Team Penske,6,Accident
2024,4025,Bubba Wallace,36,0,6,14,6,8,28,139,9744,14.86111111111111,15.277777777777779,4.583333333333333,10557.916666666666,175.96527777777777,0.014265188834154351,23XI Racing,3,Accident
2024,4030,Kyle Larson,35,6,15,18,9,3,28,1700,9495,8.771428571428572,12.914285714285715,12.657142857142857,5429.942857142857,90.49904761904762,0.17904160084254872,Hendrick Motorsports,5,Accident
2024,4045,Alex Bowman,36,1,8,17,7,9,28,67,9744,13.88888888888889,14.75,9.86111111111111,7591.027777777777,126.51712962962962,0.006876026272577997,Hendrick Motorsports,2,Accident
2024,4059,Erik Jones,34,0,1,2,1,1,17,0,9076,26.941176470588236,22.91176470588235,4.9411764705882355,8853.823529411764,147.56372549019608,0.0,Legacy Motor Club,2,Accident
2024,4062,Chase Elliott,36,1,11,19,10,8,32,431,9744,11.583333333333334,11.722222222222221,4.055555555555555,7568.388888888889,126.13981481481481,0.04423234811165846,Hendrick Motorsports,1,Accident
2024,4065,Tyler Reddick,36,3,12,21,9,9,27,597,9744,10.166666666666666,13.194444444444445,7.277777777777778,4805.5,80.09166666666667,0.06126847290640394,23XI Racing,3,Accident
2024,4070,Ryan Preece,36,0,1,5,1,4,22,2,9744,25.77777777777778,20.88888888888889,14.222222222222221,10371.777777777777,172.86296296296297,0.00020525451559934318,Stewart-Haas Racing,3,Accident
2024,4092,John H. Nemechek,36,0,0,4,0,4,12,36,9744,27.27777777777778,25.416666666666668,6.666666666666667,4149.944444444444,69.16574074074074,0.003694581280788177,Legacy Motor Club,6,Accident
2024,4093,Daniel Hemric,36,0,0,4,0,4,20,15,9744,27.194444444444443,22.97222222222222,1.5,9919.25,165.32083333333333,0.001539408866995074,Kaulig Racing,2,Accident
2024,4096,Corey LaJoie,36,0,1,3,1,2,20,45,9744,24.38888888888889,23.72222222222222,17.86111111111111,7982.722222222223,133.04537037037036,0.004618226600985222,Spire Motorsports,3,Accident
2024,4106,Josh Williams,2,0,0,0,0,0,0,0,675,31.5,32.0,130.0,0.0,0.0,0.0,Kaulig Racing,1,Accident
2024,4113,Daniel Suárez,36,1,4,9,3,5,26,209,9744,20.694444444444443,17.86111111111111,4.138888888888889,10290.861111111111,171.51435185185184,0.021449096880131364,Trackhouse Racing,1,Accident
2024,4123,Josh Berry,36,0,2,4,2,2,17,96,9744,20.333333333333332,22.72222222222222,19.055555555555557,5302.694444444444,88.37824074074074,0.009852216748768473,Stewart-Haas Racing,9,Accident
2024,4125,Cody Ware,9,0,1,1,1,0,7,1,1853,34.333333333333336,21.0,3.111111111111111,11276.222222222223,187.93703703703704,0.0005396654074473826,Rick Ware Racing,0,Overheating
2024,4133,Austin Hill,4,0,0,0,0,0,1,1,766,31.25,31.75,46.0,10536.0,175.6,0.0013054830287206266,Richard Childress Racing,1,Steering
2024,4153,Christopher Bell,36,3,15,23,12,8,26,1145,9744,11.222222222222221,12.805555555555555,12.38888888888889,3648.1666666666665,60.80277777777778,0.11750821018062398,Joe Gibbs Racing,6,Accident
2024,4172,Justin Haley,36,0,0,3,0,3,20,30,9744,27.72222222222222,23.416666666666668,1.7777777777777777,8961.888888888889,149.36481481481482,0.003078817733990148,Rick Ware Racing,1,Steering
2024,4180,Austin Cindric,36,1,4,7,3,3,23,256,9744,15.222222222222221,19.916666666666668,16.444444444444443,9100.166666666666,151.66944444444442,0.026272577996715927,Team Penske,3,Accident
2024,4184,William Byron,36,3,13,21,10,8,28,357,9744,9.555555555555555,12.944444444444445,5.75,3522.8888888888887,58.71481481481481,0.036637931034482756,Hendrick Motorsports,4,Accident
2024,4191,Kaz Grala,24,0,0,0,0,0,12,0,6884,32.666666666666664,28.541666666666668,19.416666666666668,14548.958333333334,242.48263888888889,0.0,Rick Ware Racing,1,Accident
2024,4213,Josh Bilicki,4,0,0,0,0,0,2,0,1167,37.25,32.0,100.5,30095.25,501.5875,0.0,Power Source,0,Brakes
2024,4217,Harrison Burton,36,1,1,2,0,1,18,13,9744,24.47222222222222,25.72222222222222,17.166666666666668,11004.277777777777,183.40462962962962,0.0013341543513957308,Wood Brothers Racing,6,Accident
2024,4224,Noah Gragson,36,0,1,7,1,6,22,13,9744,21.61111111111111,19.555555555555557,15.833333333333334,8244.527777777777,137.4087962962963,0.0013341543513957308,Stewart-Haas Racing,6,Accident
2024,4228,Chase Briscoe,36,1,3,9,2,6,24,43,9744,15.722222222222221,18.805555555555557,11.13888888888889,8307.388888888889,138.4564814814815,0.004412972085385878,Stewart-Haas Racing,3,Accident
2024,4231,Todd Gilliland,36,0,0,4,0,4,24,130,9744,22.11111111111111,20.86111111111111,5.222222222222222,10387.25,173.12083333333334,0.013341543513957306,Front Row Motorsports,3,Accident
2024,4232,Chad Finchum,3,0,0,0,0,0,0,0,910,38.0,37.0,72.66666666666667,0.0,0.0,0.0,Power Source,0,Electrical
2024,4269,Riley Herbst,4,0,0,0,0,0,0,0,1207,34.25,32.25,34.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2024,4272,Zane Smith,36,0,2,4,2,2,20,6,9744,26.083333333333332,23.194444444444443,21.083333333333332,9338.833333333334,155.64722222222224,0.0006157635467980296,Spire Motorsports,3,Accident
2024,4297,Derek Kraus,6,0,0,0,0,0,2,8,1692,30.0,29.666666666666668,18.666666666666668,6906.0,115.1,0.004728132387706856,Kaulig Racing,1,Accident
2024,4301,Anthony Alfredo,3,0,0,1,0,1,1,4,583,32.0,19.0,1.0,420.6666666666667,7.011111111111111,0.00686106346483705,Beard Motorsports,0,None
2024,4326,Carson Hocevar,36,0,1,6,1,5,27,16,9744,20.055555555555557,18.305555555555557,6.638888888888889,10885.277777777777,181.42129629629628,0.0016420361247947454,Spire Motorsports,2,Accident
2024,4368,Ty Gibbs,36,0,8,12,8,4,22,417,9744,11.416666666666666,17.416666666666668,14.166666666666666,4260.027777777777,71.00046296296296,0.04279556650246306,Joe Gibbs Racing,1,Engine
2024,4387,Corey Heim,3,0,0,0,0,0,2,0,999,27.0,25.333333333333332,1.0,1313.3333333333333,21.88888888888889,0.0,Legacy Motor Club,1,Accident
2024,4413,Joey Hand,1,0,1,1,1,0,1,7,58,38.0,4.0,0.0,8513.0,141.88333333333333,0.1206896551724138,RFK Racing,0,None
2024,4419,Parker Retzlaff,2,0,0,1,0,1,1,0,572,33.0,21.0,3.0,204.0,3.4,0.0,Beard Motorsports,0,None
2024,4469,Shane Van Gisbergen,12,0,1,2,1,1,7,49,2523,20.666666666666668,22.833333333333332,10.416666666666666,9183.833333333334,153.0638888888889,0.019421323820848196,Kaulig Racing,1,Accident
2024,4473,Kamui Kobayashi,1,0,0,0,0,0,1,0,68,25.0,29.0,0.0,0.0,0.0,0.0,23XI Racing,0,None
2024,4485,Cam Waters,1,0,0,0,0,0,0,0,110,31.0,35.0,44.0,0.0,0.0,0.0,RFK Racing,1,Accident
2024,4492,Will Brown,1,0,0,0,0,0,0,0,110,24.0,31.0,3.0,0.0,0.0,0.0,Richard Childress Racing,0,None
