race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2020,Front Row Motorsports,0,0.10400205707633467,negbin,negbin_20250312_1325,-0.10400205707633467,-0.10400205707633467,Under
2017,Front Row Motorsports,0,0.10701535878608073,negbin,negbin_20250312_1325,-0.10701535878608073,-0.10701535878608073,Under
2022,Wood Brothers Racing,0,0.11543931561366134,negbin,negbin_20250312_1325,-0.11543931561366134,-0.11543931561366134,Under
2017,Premium Motorsports,0,0.11962651744347651,negbin,negbin_20250312_1325,-0.11962651744347651,-0.11962651744347651,Under
2015,Key Motorsports,0,0.13111977757590748,negbin,negbin_20250312_1325,-0.13111977757590748,-0.13111977757590748,Under
2021,Rick Ware Racing,0,0.13941653814556604,negbin,negbin_20250312_1325,-0.13941653814556604,-0.13941653814556604,Under
2017,Legacy Motor Club,0,0.1458749578861835,negbin,negbin_20250312_1325,-0.1458749578861835,-0.1458749578861835,Under
2014,Michael Waltrip Racing,0,0.1467390728699829,negbin,negbin_20250312_1325,-0.1467390728699829,-0.1467390728699829,Under
2022,JTG Daugherty Racing,0,0.14804294463429288,negbin,negbin_20250312_1325,-0.14804294463429288,-0.14804294463429288,Under
2018,Front Row Motorsports,0,0.15298548359278702,negbin,negbin_20250312_1325,-0.15298548359278702,-0.15298548359278702,Under
2016,Wood Brothers Racing,0,0.15443434593429745,negbin,negbin_20250312_1325,-0.15443434593429745,-0.15443434593429745,Under
2015,RFK Racing,0,0.1549440535905498,negbin,negbin_20250312_1325,-0.1549440535905498,-0.1549440535905498,Under
2020,RFK Racing,0,0.16196878667870598,negbin,negbin_20250312_1325,-0.16196878667870598,-0.16196878667870598,Under
2017,Chip Ganassi Racing,4,4.163136481597435,negbin,negbin_20250312_1325,-0.16313648159743543,-0.16313648159743543,Under
2022,Spire Motorsports,0,0.16522109156323933,negbin,negbin_20250312_1325,-0.16522109156323933,-0.16522109156323933,Under
2015,Legacy Motor Club,0,0.16579642780367976,negbin,negbin_20250312_1325,-0.16579642780367976,-0.16579642780367976,Under
2021,JTG Daugherty Racing,0,0.17598488479772528,negbin,negbin_20250312_1325,-0.17598488479772528,-0.17598488479772528,Under
2021,Wood Brothers Racing,0,0.18036154343533517,negbin,negbin_20250312_1325,-0.18036154343533517,-0.18036154343533517,Under
2021,Spire Motorsports,0,0.18249125515450998,negbin,negbin_20250312_1325,-0.18249125515450998,-0.18249125515450998,Under
2024,Kaulig Racing,0,0.1956557873347532,negbin,negbin_20250312_1325,-0.1956557873347532,-0.1956557873347532,Under
2023,Legacy Motor Club,0,0.1978461870912156,negbin,negbin_20250312_1325,-0.1978461870912156,-0.1978461870912156,Under
2019,Wood Brothers Racing,0,0.19929957132615403,negbin,negbin_20250312_1325,-0.19929957132615403,-0.19929957132615403,Under
2016,JTG Daugherty Racing,0,0.20673416463441713,negbin,negbin_20250312_1325,-0.20673416463441713,-0.20673416463441713,Under
2020,JTG Daugherty Racing,0,0.22491660395125873,negbin,negbin_20250312_1325,-0.22491660395125873,-0.22491660395125873,Under
2022,Rick Ware Racing,0,0.23501780665649707,negbin,negbin_20250312_1325,-0.23501780665649707,-0.23501780665649707,Under
2018,Wood Brothers Racing,0,0.24107862916694142,negbin,negbin_20250312_1325,-0.24107862916694142,-0.24107862916694142,Under
2018,JTG Daugherty Racing,0,0.24300267202764061,negbin,negbin_20250312_1325,-0.24300267202764061,-0.24300267202764061,Under
2020,Wood Brothers Racing,0,0.24836500871735367,negbin,negbin_20250312_1325,-0.24836500871735367,-0.24836500871735367,Under
2019,Front Row Motorsports,0,0.25072755918669115,negbin,negbin_20250312_1325,-0.25072755918669115,-0.25072755918669115,Under
2024,Front Row Motorsports,0,0.2512971792986359,negbin,negbin_20250312_1325,-0.2512971792986359,-0.2512971792986359,Under
2017,JTG Daugherty Racing,0,0.2541120948560213,negbin,negbin_20250312_1325,-0.2541120948560213,-0.2541120948560213,Under
2015,Premium Motorsports,0,0.26754076014051476,negbin,negbin_20250312_1325,-0.26754076014051476,-0.26754076014051476,Under
2014,RAB Racing,0,0.28253689564581264,negbin,negbin_20250312_1325,-0.28253689564581264,-0.28253689564581264,Under
2018,RFK Racing,0,0.29900692085380065,negbin,negbin_20250312_1325,-0.29900692085380065,-0.29900692085380065,Under
2021,RFK Racing,0,0.2999807875418715,negbin,negbin_20250312_1325,-0.2999807875418715,-0.2999807875418715,Under
2014,Premium Motorsports,0,0.30536661101663504,negbin,negbin_20250312_1325,-0.30536661101663504,-0.30536661101663504,Under
2019,Leavine Family Racing,0,0.3260901390895735,negbin,negbin_20250312_1325,-0.3260901390895735,-0.3260901390895735,Under
2019,JTG Daugherty Racing,0,0.3333632401315679,negbin,negbin_20250312_1325,-0.3333632401315679,-0.3333632401315679,Under
2024,Spire Motorsports,0,0.3343506640390267,negbin,negbin_20250312_1325,-0.3343506640390267,-0.3343506640390267,Under
2019,Richard Childress Racing,0,0.34307914399433803,negbin,negbin_20250312_1325,-0.34307914399433803,-0.34307914399433803,Under
2015,Identity Ventures Racing,0,0.34351180921968494,negbin,negbin_20250312_1325,-0.34351180921968494,-0.34351180921968494,Under
